	tweet	pattern	annotation	via	undecidable	toplevel	comment	adjudicated_by
23593	t740154239129911296	24	True	gold	False	False		meliha
23594	t740154631364464640	23	True	gold-impl-pos	False	False	from 23: 	meliha
23595	t740154631364464640	24	True	gold-impl-pos	False	False	from 24: 	meliha
23596	t740154631364464640	57	True	gold	False	False		meliha
23597	t740155808772718592	23	True	gold-impl-pos	False	False	from 23: 	meliha
23598	t740155808772718592	24	True	gold	False	False		meliha
23599	t740162359596089344	23	True	gold-impl-pos	False	False	from 23: tp	merlin
23600	t740162359596089344	24	True	gold	False	False	tp	merlin
23601	t740163421027610624	3	False	gold	False			nathan
23602	t740163421027610624	46	False	gold-impl-neg	False	False	from 3: 	nathan
23603	t740163421027610624	55	False	gold-impl-neg	False	False	from 3: 	nathan
23604	t740163421027610624	65	False	gold-impl-neg	False	False	from 3: 	nathan
23605	t740163908615479296	0	True	gold-impl-pos	False	False	from 0: 	merlin
23606	t740163908615479296	38	True	gold	False			merlin
23607	t740163908615479296	41	False	gold	False			philipp
23608	t740163908615479296	45	True	gold-impl-pos	False	False	from 45: 	merlin
23609	t740163908615479296	64	True	gold-impl-pos	False	False	from 64: 	merlin
23610	t740168755804655616	24	False	gold	False			auto-neg-adjudicator
23611	t740168755804655616	26	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23612	t740168755804655616	57	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23613	t740168755804655616	60	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23614	t740168755804655616	61	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23615	t740168755804655616	62	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23616	t740168755804655616	63	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23617	t740168755804655616	65	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23618	t740171073979863040	23	True	gold-impl-pos	False	False	from 23: concept	merlin
23619	t740171073979863040	24	True	gold	False	False	concept	merlin
23620	t740171884231286784	23	True	gold-impl-pos	False	False	from 23: 	meliha
23621	t740171884231286784	24	True	gold	False	False		meliha
23622	t740173872692072448	23	True	gold-impl-pos	False	False	from 23: 	meliha
23623	t740173872692072448	24	True	gold	False	False		meliha
23624	t740175254362988544	3	True	gold	False			nathan
23625	t740175254362988544	46	False	gold	False	False		emilia
23626	t740175254362988544	55	False	gold	False	False		emilia
23627	t740175254362988544	65	False	gold	False	False		emilia
23628	t740178375080353792	23	True	gold-impl-pos	False	False	from 23: 	meliha
23629	t740178375080353792	24	True	gold	False	False		meliha
23630	t740178809434058752	24	False	gold	False			merlin
23631	t740178809434058752	26	False	gold-impl-neg	False	False	from 24: 	merlin
23632	t740178809434058752	57	False	gold-impl-neg	False	False	from 24: 	merlin
23633	t740178809434058752	60	False	gold-impl-neg	False	False	from 24: 	merlin
23634	t740178809434058752	61	False	gold-impl-neg	False	False	from 24: 	merlin
23635	t740178809434058752	62	False	gold-impl-neg	False	False	from 24: 	merlin
23636	t740178809434058752	63	False	gold-impl-neg	False	False	from 24: 	merlin
23637	t740178809434058752	65	False	gold-impl-neg	False	False	from 24: 	merlin
23638	t740182811496321024	3	True	gold-impl-pos	False	False	from 3: 	merlin
23639	t740182811496321024	27	True	gold-impl-pos	False	False	from 27: 	merlin
23640	t740182811496321024	55	True	gold	False	False		merlin
23641	t740184823071920128	3	True	gold	False	False		merlin
23642	t740184823071920128	46	False	gold	False	False		vanessa
23643	t740184823071920128	55	False	gold	False	False		vanessa
23644	t740184823071920128	65	False	gold	False	False		vanessa
23645	t740188582690885632	3	True	gold	False	False		nathan
23646	t740188582690885632	46	False	gold	False	False		emilia
23647	t740188582690885632	55	False	gold	False	False		emilia
23648	t740188582690885632	65	False	gold	False	False		emilia
23649	t740190238396518401	2	True	gold	False	False		merlin
23650	t740191027890393088	3	True	gold	False	False		meliha
23651	t740191027890393088	23	True	gold-impl-pos	False	False	from 23: 	meliha
23652	t740191027890393088	24	True	gold	False	False		meliha
23653	t740191027890393088	46	False	gold	False	False		emilia
23654	t740191027890393088	55	False	gold	False	False		emilia
23655	t740191027890393088	65	False	gold	False	False		emilia
23656	t740200380315934720	38	False	gold-impl-neg	False	False	from 45: 	philipp
23657	t740200380315934720	41	False	gold-impl-neg	False	False	from 45: 	philipp
23658	t740200380315934720	45	False	gold	False			philipp
23659	t740200380315934720	50	False	gold-impl-neg	False	False	from 45: 	philipp
23660	t740204631565971456	3	True	gold	False			merlin
23661	t740204631565971456	30	True	gold-impl-pos	False	False	from 30: 	philipp
23662	t740204631565971456	46	False	gold	False	False		emilia
23663	t740204631565971456	52	True	gold-impl-pos	False	False	from 52: 	philipp
23664	t740204631565971456	53	True	gold	False			philipp
23665	t740204631565971456	55	False	gold	False	False		emilia
23666	t740204631565971456	65	False	gold	False	False		emilia
23667	t740207947062579200	3	True	gold	False	False		nathan
23668	t740207947062579200	46	False	gold	False	False		emilia
23669	t740207947062579200	55	False	gold	False	False		emilia
23670	t740207947062579200	65	False	gold	False	False		emilia
23671	t740210002888142848	3	True	gold	False	False		nathan
23672	t740210002888142848	46	False	gold	False	False		emilia
23673	t740210002888142848	55	False	gold	False	False		emilia
23674	t740210002888142848	65	False	gold	False	False		emilia
23675	t740212585975406592	3	True	gold	False	False		nathan
23676	t740212585975406592	3	True	gold-impl-pos	False	False	from 3: 	emilia
23677	t740212585975406592	23	True	gold-impl-pos	False	False	from 23: 	emilia
23678	t740212585975406592	24	True	gold-impl-pos	False	False	from 24: 	emilia
23679	t740212585975406592	46	False	gold	False	False		emilia
23680	t740212585975406592	55	False	gold	False	False		emilia
23681	t740212585975406592	65	True	gold	False			emilia
23682	t740213798376747008	23	True	gold-impl-pos	False	False	from 23: tp	merlin
23683	t740213798376747008	24	True	gold	False	False	tp	merlin
23684	t740215655459344384	3	False	gold	False	False		merlin
23685	t740215655459344384	46	False	gold-impl-neg	False	False	from 3: 	merlin
23686	t740215655459344384	55	False	gold-impl-neg	False	False	from 3: 	merlin
23687	t740215655459344384	58	True	gold	False	False		merlin
23688	t740215655459344384	65	False	gold-impl-neg	False	False	from 3: 	merlin
23689	t740218468125937664	24	False	gold	False			auto-neg-adjudicator
23690	t740218468125937664	26	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23691	t740218468125937664	57	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23692	t740218468125937664	60	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23693	t740218468125937664	61	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23694	t740218468125937664	62	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23695	t740218468125937664	63	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23696	t740218468125937664	65	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
23697	t740218840685023232	3	False	gold	False			merlin
23698	t740218840685023232	4	False	gold	False			merlin
23699	t740218840685023232	19	False	gold-impl-neg	False	False	from 4: 	merlin
23700	t740218840685023232	30	True	gold-impl-pos	False	False	from 30: 	philipp
23701	t740218840685023232	36	True	gold	False			merlin
23702	t740218840685023232	37	False	gold-impl-neg	False	False	from 4: 	merlin
23703	t740218840685023232	38	False	gold-impl-neg	False	False	from 45: 	philipp
23704	t740218840685023232	41	False	gold-impl-neg	False	False	from 45: 	philipp
23705	t740218840685023232	45	False	gold	False			philipp
23706	t740218840685023232	46	False	gold-impl-neg	False	False	from 3: 	merlin
23707	t740218840685023232	50	False	gold-impl-neg	False	False	from 45: 	philipp
23708	t740218840685023232	52	True	gold-impl-pos	False	False	from 52: 	philipp
23709	t740218840685023232	53	True	gold	False			philipp
23710	t740218840685023232	55	False	gold-impl-neg	False	False	from 3: 	merlin
23711	t740218840685023232	58	True	gold	False			philipp
23712	t740218840685023232	65	False	gold-impl-neg	False	False	from 3: 	merlin
23713	t740222980505100288	23	True	gold-impl-pos	False	False	from 23: 	meliha
23714	t740222980505100288	24	True	gold	False	False		meliha
23715	t740224081979711488	23	True	gold-impl-pos	False	False	from 23: 	meliha
23716	t740224081979711488	24	True	gold	False	False		meliha
23717	t740224367527923713	23	True	gold-impl-pos	False	False	from 23: 	meliha
23718	t740224367527923713	24	True	gold-impl-pos	False	False	from 24: 	meliha
23719	t740224367527923713	57	True	gold	False	False		meliha
23720	t740225180354613252	3	True	gold-impl-pos	False	False	from 3: 	merlin
23721	t740225180354613252	27	True	gold-impl-pos	False	False	from 27: 	merlin
23722	t740225180354613252	55	True	gold	False	False		merlin
23723	t740230275460915200	3	True	gold	False	False		merlin
23724	t740230275460915200	46	False	gold	False	False		emilia
23725	t740230275460915200	55	False	gold	False	False		emilia
23726	t740230275460915200	65	False	gold	False	False		emilia
23727	t740231192025419777	3	True	gold	False	False		nathan
23728	t740231192025419777	46	False	gold	False	False		emilia
23729	t740231192025419777	55	False	gold	False	False		emilia
23730	t740231192025419777	65	False	gold	False	False		emilia
23731	t740239352769302530	23	True	gold-impl-pos	False	False	from 23: 	meliha
23732	t740239352769302530	24	True	gold	False	False		meliha
23733	t740240304440250368	0	True	gold	False			merlin
23734	t740240304440250368	30	True	gold-impl-pos	False	False	from 30: 	philipp
23735	t740240304440250368	38	False	gold-impl-neg	False	False	from 45: 	philipp
23736	t740240304440250368	41	False	gold-impl-neg	False	False	from 45: 	philipp
23737	t740240304440250368	45	False	gold	False			philipp
23738	t740240304440250368	50	False	gold-impl-neg	False	False	from 45: 	philipp
23739	t740240304440250368	52	True	gold-impl-pos	False	False	from 52: 	philipp
23740	t740240304440250368	53	True	gold	False			philipp
23741	t740241871977492480	3	True	gold	False	False		nathan
23742	t740241871977492480	46	False	gold	False	False		emilia
23743	t740241871977492480	55	False	gold	False	False		emilia
23744	t740241871977492480	65	False	gold	False	False		emilia
23745	t740242328980492292	0	True	gold	False	False		merlin
23746	t740242328980492292	24	False	gold	False	False		merlin
23747	t740242328980492292	26	False	gold-impl-neg	False	False	from 24: 	merlin
23748	t740242328980492292	57	False	gold-impl-neg	False	False	from 24: 	merlin
23749	t740242328980492292	60	False	gold-impl-neg	False	False	from 24: 	merlin
23750	t740242328980492292	61	False	gold-impl-neg	False	False	from 24: 	merlin
23751	t740242328980492292	62	False	gold-impl-neg	False	False	from 24: 	merlin
23752	t740242328980492292	63	False	gold-impl-neg	False	False	from 24: 	merlin
23753	t740242328980492292	65	False	gold-impl-neg	False	False	from 24: 	merlin
23754	t740244517895438337	23	True	gold-impl-pos	False	False	from 23: 	meliha
23755	t740244517895438337	24	False	gold	False	False	refinement	merlin
23756	t740244517895438337	24	True	gold-impl-pos	False	False	from 24: 	meliha
23757	t740244517895438337	26	False	gold-impl-neg	False	False	from 24: refinement	merlin
23758	t740244517895438337	57	False	gold-impl-neg	False	False	from 24: refinement	merlin
23759	t740244517895438337	57	True	gold	False	False		meliha
23760	t740244517895438337	60	False	gold-impl-neg	False	False	from 24: refinement	merlin
23761	t740244517895438337	61	False	gold-impl-neg	False	False	from 24: refinement	merlin
23762	t740244517895438337	62	False	gold-impl-neg	False	False	from 24: refinement	merlin
23763	t740244517895438337	63	False	gold-impl-neg	False	False	from 24: refinement	merlin
23764	t740244517895438337	65	False	gold-impl-neg	False	False	from 24: refinement	merlin
23765	t740247189444775936	3	True	gold	False	False		merlin
23766	t740247189444775936	46	False	gold	False	False		vanessa
23767	t740247189444775936	55	False	gold	False	False		vanessa
23768	t740247189444775936	65	False	gold	False	False		vanessa
23769	t740247693902155776	3	True	gold	False			philipp
23770	t740247693902155776	46	False	gold	False	False		emilia
23771	t740247693902155776	55	False	gold	False	False		emilia
23772	t740247693902155776	65	False	gold	False	False		emilia
23773	t740252020947451905	3	True	gold	False	False		merlin
23774	t740252020947451905	46	False	gold	False	False		emilia
23775	t740252020947451905	55	False	gold	False	False		emilia
23776	t740252020947451905	65	False	gold	False	False		emilia
23777	t740253799277834240	23	True	gold-impl-pos	False	False	from 23: 	meliha
23778	t740253799277834240	24	True	gold	False	False		meliha
23779	t740254122046283776	23	True	gold-impl-pos	False	False	from 23: 	meliha
23780	t740254122046283776	24	True	gold-impl-pos	False	False	from 24: 	meliha
23781	t740254122046283776	57	True	gold	False	False		meliha
23782	t740255321688580097	6	False	gold	False			merlin
23783	t740255321688580097	10	True	gold	False			niki
23784	t740255321688580097	48	False	gold-impl-neg	False	False	from 6: 	merlin
23785	t740255321688580097	49	False	gold-impl-neg	False	False	from 6: 	merlin
23786	t740255321688580097	51	False	gold-impl-neg	False	False	from 6: 	merlin
23787	t740263253616545792	3	False	gold	False	False		merlin
23788	t740263253616545792	46	False	gold-impl-neg	False	False	from 3: 	merlin
23789	t740263253616545792	55	False	gold-impl-neg	False	False	from 3: 	merlin
23790	t740263253616545792	58	True	gold	False	False		merlin
23791	t740263253616545792	65	False	gold-impl-neg	False	False	from 3: 	merlin
23792	t740263826994700288	23	True	gold-impl-pos	False	False	from 23: 	meliha
23793	t740263826994700288	24	True	gold	False	False		meliha
23794	t740266829248139264	3	True	gold	False	False		nathan
23795	t740266829248139264	46	False	gold	False	False		emilia
23796	t740266829248139264	55	False	gold	False	False		emilia
23797	t740266829248139264	65	False	gold	False	False		emilia
23798	t740266875133825024	3	False	gold	False	False		merlin
23799	t740266875133825024	46	False	gold-impl-neg	False	False	from 3: 	merlin
23800	t740266875133825024	55	False	gold-impl-neg	False	False	from 3: 	merlin
23801	t740266875133825024	58	True	gold	False	False		merlin
23802	t740266875133825024	65	False	gold-impl-neg	False	False	from 3: 	merlin
23803	t740267867216678913	3	True	gold	False	False		nathan
23804	t740267867216678913	46	False	gold	False	False		emilia
23805	t740267867216678913	55	False	gold	False	False		emilia
23806	t740267867216678913	65	False	gold	False	False		emilia
23807	t740271228250906625	3	True	gold	False	False		meliha
23808	t740271228250906625	23	True	gold-impl-pos	False	False	from 23: 	meliha
23809	t740271228250906625	24	True	gold	False	False		meliha
23810	t740271228250906625	46	False	gold	False	False		emilia
23811	t740271228250906625	55	False	gold	False	False		emilia
23812	t740271228250906625	65	False	gold	False	False		emilia
